DATETIME,PREASSURE
2008/10/16 22:06:29.117,4.995
2008/10/16 22:06:29.007,4.998
2008/10/16 22:06:28.897,4.995
2008/10/16 22:06:28.787,4.995
2008/10/16 22:06:28.677,4.998
2008/10/16 22:06:28.570,4.995
2008/10/16 22:06:28.460,4.995
2008/10/16 22:06:28.367,4.995
2008/10/16 22:06:28.240,4.995
2008/10/16 22:06:28.130,4.998
2008/10/16 22:06:28.023,4.998
2008/10/16 22:06:27.913,4.998
2008/10/16 22:06:27.803,4.995
2008/10/16 22:06:27.693,4.995
2008/10/16 22:06:27.600,4.998
2008/10/16 22:06:27.477,4.998
2008/10/16 22:06:27.367,4.998
2008/10/16 22:06:27.257,4.995
2008/10/16 22:06:27.147,4.993
2008/10/16 22:06:27.037,4.998
2008/10/16 22:06:26.927,4.998
2008/10/16 22:06:26.820,4.998
2008/10/16 22:06:26.710,4.995
2008/10/16 22:06:26.600,4.995
2008/10/16 22:06:26.477,4.995
2008/10/16 22:06:26.367,4.995
2008/10/16 22:06:26.257,4.993
2008/10/16 22:06:26.147,4.995
2008/10/16 22:06:26.037,4.998
2008/10/16 22:06:25.927,4.995
2008/10/16 22:06:25.820,4.995
2008/10/16 22:06:25.710,4.995
2008/10/16 22:06:25.600,4.995
2008/10/16 22:06:25.490,4.998
2008/10/16 22:06:25.380,4.998
2008/10/16 22:06:25.273,4.995
2008/10/16 22:06:25.163,4.995
2008/10/16 22:06:25.053,4.995
2008/10/16 22:06:24.943,4.998
2008/10/16 22:06:24.833,4.995
2008/10/16 22:06:24.727,4.995
2008/10/16 22:06:24.617,4.995
2008/10/16 22:06:24.507,4.993
2008/10/16 22:06:24.397,4.995
2008/10/16 22:06:24.287,4.995
2008/10/16 22:06:24.177,4.998
2008/10/16 22:06:24.070,4.995
2008/10/16 22:06:23.960,4.995
2008/10/16 22:06:23.850,4.995
2008/10/16 22:06:23.740,4.995
2008/10/16 22:06:23.630,4.995
2008/10/16 22:06:23.523,4.993
2008/10/16 22:06:23.413,4.998
2008/10/16 22:06:23.303,4.995
2008/10/16 22:06:23.193,4.998
2008/10/16 22:06:23.083,4.995
2008/10/16 22:06:22.977,4.995
2008/10/16 22:06:22.867,4.998
2008/10/16 22:06:22.757,4.998
2008/10/16 22:06:22.647,4.998
2008/10/16 22:06:22.537,4.995
2008/10/16 22:06:22.427,4.995
2008/10/16 22:06:22.320,4.995
2008/10/16 22:06:22.210,4.995
2008/10/16 22:06:22.100,4.998
2008/10/16 22:06:21.990,4.998
2008/10/16 22:06:21.880,4.995
2008/10/16 22:06:21.773,4.995
2008/10/16 22:06:21.663,4.995
2008/10/16 22:06:21.553,4.995
2008/10/16 22:06:21.443,4.998
2008/10/16 22:06:21.333,4.993
2008/10/16 22:06:21.227,4.998
2008/10/16 22:06:21.117,4.995
2008/10/16 22:06:21.007,4.998
2008/10/16 22:06:20.897,4.995
2008/10/16 22:06:20.787,4.995
2008/10/16 22:06:20.677,4.998
2008/10/16 22:06:20.570,4.995
2008/10/16 22:06:20.460,4.998
2008/10/16 22:06:20.350,4.995
2008/10/16 22:06:20.240,4.995
2008/10/16 22:06:20.130,4.995
2008/10/16 22:06:20.023,4.995
2008/10/16 22:06:19.913,4.995
2008/10/16 22:06:19.803,4.995
2008/10/16 22:06:19.693,4.993
2008/10/16 22:06:19.600,4.995
2008/10/16 22:06:19.477,4.998
2008/10/16 22:06:19.367,4.998
2008/10/16 22:06:19.257,4.995
2008/10/16 22:06:19.147,4.995
2008/10/16 22:06:19.053,4.995
2008/10/16 22:06:18.943,4.998
2008/10/16 22:06:18.820,4.995
2008/10/16 22:06:18.710,4.995
2008/10/16 22:06:18.600,4.995
2008/10/16 22:06:18.507,4.995
2008/10/16 22:06:18.380,4.998
2008/10/16 22:06:18.273,4.995
2008/10/16 22:06:18.163,4.998
2008/10/16 22:06:18.053,4.993
2008/10/16 22:06:17.943,4.998
2008/10/16 22:06:17.833,4.995
2008/10/16 22:06:17.727,4.998
2008/10/16 22:06:17.617,4.995
2008/10/16 22:06:17.507,4.995
2008/10/16 22:06:17.397,4.998
2008/10/16 22:06:17.287,4.995
2008/10/16 22:06:17.177,4.998
2008/10/16 22:06:17.070,4.995
2008/10/16 22:06:16.960,4.995
2008/10/16 22:06:16.850,4.998
2008/10/16 22:06:16.740,4.998
2008/10/16 22:06:16.630,4.998
2008/10/16 22:06:16.523,4.995
2008/10/16 22:06:16.413,4.995
2008/10/16 22:06:16.303,4.998
2008/10/16 22:06:16.193,4.998
2008/10/16 22:06:16.083,4.995
2008/10/16 22:06:15.977,4.995
2008/10/16 22:06:15.867,4.993
2008/10/16 22:06:15.757,4.998
2008/10/16 22:06:15.647,4.995
2008/10/16 22:06:15.537,4.995
2008/10/16 22:06:15.427,4.995
2008/10/16 22:06:15.320,4.998
2008/10/16 22:06:15.227,4.998
2008/10/16 22:06:15.100,4.998
2008/10/16 22:06:14.990,4.995
2008/10/16 22:06:14.880,4.995
2008/10/16 22:06:14.773,4.995
2008/10/16 22:06:14.663,4.995
2008/10/16 22:06:14.553,4.998
2008/10/16 22:06:14.443,4.995
2008/10/16 22:06:14.333,4.995
2008/10/16 22:06:14.227,4.998
2008/10/16 22:06:14.117,4.998
2008/10/16 22:06:14.007,4.995
2008/10/16 22:06:13.897,4.998
2008/10/16 22:06:13.787,4.995
2008/10/16 22:06:13.677,4.995
2008/10/16 22:06:13.570,4.995
2008/10/16 22:06:13.460,4.998
2008/10/16 22:06:13.350,4.995
2008/10/16 22:06:13.240,4.995
2008/10/16 22:06:13.130,4.998
2008/10/16 22:06:13.023,4.998
2008/10/16 22:06:12.913,4.995
2008/10/16 22:06:12.820,4.995
2008/10/16 22:06:12.693,4.995
2008/10/16 22:06:12.583,4.995
2008/10/16 22:06:12.477,4.998
2008/10/16 22:06:12.367,4.995
2008/10/16 22:06:12.273,4.995
2008/10/16 22:06:12.147,4.995
2008/10/16 22:06:12.053,4.998
2008/10/16 22:06:11.927,4.998
2008/10/16 22:06:11.820,4.995
2008/10/16 22:06:11.710,4.995
2008/10/16 22:06:11.617,4.995
2008/10/16 22:06:11.490,4.998
2008/10/16 22:06:11.380,4.998
2008/10/16 22:06:11.273,4.995
2008/10/16 22:06:11.163,4.995
2008/10/16 22:06:11.053,4.995
2008/10/16 22:06:10.943,4.995
2008/10/16 22:06:10.850,4.998
2008/10/16 22:06:10.727,4.998
2008/10/16 22:06:10.617,4.995
2008/10/16 22:06:10.507,4.995
2008/10/16 22:06:10.413,4.995
2008/10/16 22:06:10.287,4.998
2008/10/16 22:06:10.193,4.998
2008/10/16 22:06:10.070,4.995
2008/10/16 22:06:09.960,4.995
2008/10/16 22:06:09.867,4.995
2008/10/16 22:06:09.740,4.998
2008/10/16 22:06:09.630,4.995
2008/10/16 22:06:09.523,4.995
2008/10/16 22:06:09.413,4.995
2008/10/16 22:06:09.303,4.998
2008/10/16 22:06:09.210,4.998
2008/10/16 22:06:09.100,4.995
2008/10/16 22:06:08.977,4.995
2008/10/16 22:06:08.867,4.995
2008/10/16 22:06:08.757,4.998
2008/10/16 22:06:08.647,4.995
2008/10/16 22:06:08.553,4.995
2008/10/16 22:06:08.427,4.998
2008/10/16 22:06:08.317,4.995
2008/10/16 22:06:08.210,4.995
2008/10/16 22:06:08.100,4.995
2008/10/16 22:06:07.990,4.998
2008/10/16 22:06:07.880,4.995
2008/10/16 22:06:07.773,4.995
2008/10/16 22:06:07.663,4.998
2008/10/16 22:06:07.553,4.995
2008/10/16 22:06:07.443,4.995
2008/10/16 22:06:07.333,4.995
2008/10/16 22:06:07.227,4.998
2008/10/16 22:06:07.117,4.998
2008/10/16 22:06:07.007,4.998
2008/10/16 22:06:06.897,4.995
2008/10/16 22:06:06.787,4.998
2008/10/16 22:06:06.677,4.995
2008/10/16 22:06:06.567,4.995
2008/10/16 22:06:06.460,4.998
2008/10/16 22:06:06.350,4.995
2008/10/16 22:06:06.240,4.995
2008/10/16 22:06:06.130,4.995
2008/10/16 22:06:06.023,4.998
2008/10/16 22:06:05.913,4.998
2008/10/16 22:06:05.803,4.995
2008/10/16 22:06:05.693,4.995
2008/10/16 22:06:05.583,4.995
2008/10/16 22:06:05.477,4.998
2008/10/16 22:06:05.367,4.998
2008/10/16 22:06:05.257,4.995
2008/10/16 22:06:05.147,4.995
2008/10/16 22:06:05.037,4.995
2008/10/16 22:06:04.927,4.998
2008/10/16 22:06:04.817,4.995
2008/10/16 22:06:04.710,4.995
2008/10/16 22:06:04.600,4.993
2008/10/16 22:06:04.490,4.998
2008/10/16 22:06:04.380,4.998
2008/10/16 22:06:04.273,4.998
2008/10/16 22:06:04.163,4.995
2008/10/16 22:06:04.053,4.995
2008/10/16 22:06:03.943,4.995
2008/10/16 22:06:03.833,4.995
2008/10/16 22:06:03.727,4.995
2008/10/16 22:06:03.617,4.995
2008/10/16 22:06:03.507,4.995
2008/10/16 22:06:03.397,4.995
2008/10/16 22:06:03.287,4.995
2008/10/16 22:06:03.177,4.998
2008/10/16 22:06:03.067,4.995
2008/10/16 22:06:02.960,4.998
2008/10/16 22:06:02.850,4.998
2008/10/16 22:06:02.740,4.998
2008/10/16 22:06:02.630,4.995
2008/10/16 22:06:02.523,4.995
2008/10/16 22:06:02.413,4.995
2008/10/16 22:06:02.303,4.998
2008/10/16 22:06:02.193,4.998
2008/10/16 22:06:02.083,4.995
2008/10/16 22:06:01.977,4.995
2008/10/16 22:06:01.867,4.998
2008/10/16 22:06:01.757,4.998
2008/10/16 22:06:01.647,4.998
2008/10/16 22:06:01.537,4.998
2008/10/16 22:06:01.427,4.995
2008/10/16 22:06:01.317,4.995
2008/10/16 22:06:01.210,4.998
2008/10/16 22:06:01.100,4.998
2008/10/16 22:06:00.990,4.998
2008/10/16 22:06:00.880,4.995
2008/10/16 22:06:00.773,4.998
2008/10/16 22:06:00.663,4.998
2008/10/16 22:06:00.553,4.998
2008/10/16 22:06:00.443,4.995
2008/10/16 22:06:00.333,4.995
2008/10/16 22:06:00.227,4.995
2008/10/16 22:06:00.117,4.995
2008/10/16 22:06:00.007,4.998
2008/10/16 22:05:59.897,4.995
2008/10/16 22:05:59.787,4.995
2008/10/16 22:05:59.677,4.995
2008/10/16 22:05:59.567,4.998
2008/10/16 22:05:59.460,4.995
2008/10/16 22:05:59.350,4.995
2008/10/16 22:05:59.240,4.995
2008/10/16 22:05:59.130,4.995
2008/10/16 22:05:59.023,4.998
2008/10/16 22:05:58.913,4.998
2008/10/16 22:05:58.803,4.995
2008/10/16 22:05:58.693,4.995
2008/10/16 22:05:58.583,4.995
2008/10/16 22:05:58.477,4.998
2008/10/16 22:05:58.367,4.998
2008/10/16 22:05:58.257,4.998
2008/10/16 22:05:58.147,4.995
2008/10/16 22:05:58.037,4.995
2008/10/16 22:05:57.927,4.998
2008/10/16 22:05:57.817,4.995
2008/10/16 22:05:57.710,4.995
2008/10/16 22:05:57.600,4.995
2008/10/16 22:05:57.490,4.998
2008/10/16 22:05:57.380,4.995
2008/10/16 22:05:57.270,4.998
2008/10/16 22:05:57.163,4.995
2008/10/16 22:05:57.053,4.995
2008/10/16 22:05:56.943,4.998
2008/10/16 22:05:56.833,4.998
2008/10/16 22:05:56.727,4.998
2008/10/16 22:05:56.617,4.995
2008/10/16 22:05:56.507,4.995
2008/10/16 22:05:56.397,4.995
2008/10/16 22:05:56.287,4.998
2008/10/16 22:05:56.177,4.998
2008/10/16 22:05:56.067,4.993
2008/10/16 22:05:55.960,4.998
2008/10/16 22:05:55.850,4.998
2008/10/16 22:05:55.740,4.998
2008/10/16 22:05:55.630,4.998
2008/10/16 22:05:55.520,4.995
2008/10/16 22:05:55.413,4.998
2008/10/16 22:05:55.303,4.995
2008/10/16 22:05:55.193,4.995
2008/10/16 22:05:55.083,4.995
2008/10/16 22:05:54.977,4.995
2008/10/16 22:05:54.867,4.995
2008/10/16 22:05:54.757,4.998
2008/10/16 22:05:54.647,4.998
2008/10/16 22:05:54.537,4.995
2008/10/16 22:05:54.427,4.995
2008/10/16 22:05:54.317,4.995
2008/10/16 22:05:54.210,4.995
2008/10/16 22:05:54.100,4.998
2008/10/16 22:05:53.990,4.995
2008/10/16 22:05:53.880,4.995
2008/10/16 22:05:53.770,4.995
2008/10/16 22:05:53.663,4.998
2008/10/16 22:05:53.553,4.995
2008/10/16 22:05:53.443,4.995
2008/10/16 22:05:53.333,4.995
2008/10/16 22:05:53.227,4.995
2008/10/16 22:05:53.117,4.998
2008/10/16 22:05:53.007,4.995
2008/10/16 22:05:52.897,4.995
2008/10/16 22:05:52.787,4.998
2008/10/16 22:05:52.677,4.995
2008/10/16 22:05:52.567,4.995
2008/10/16 22:05:52.477,4.995
2008/10/16 22:05:52.350,4.998
2008/10/16 22:05:52.240,4.995
2008/10/16 22:05:52.130,4.995
2008/10/16 22:05:52.020,4.998
2008/10/16 22:05:51.913,4.998
2008/10/16 22:05:51.803,4.998
2008/10/16 22:05:51.693,4.993
2008/10/16 22:05:51.583,4.998
2008/10/16 22:05:51.477,4.995
2008/10/16 22:05:51.380,4.998
2008/10/16 22:05:51.257,4.998
2008/10/16 22:05:51.147,4.995
2008/10/16 22:05:51.053,4.995
2008/10/16 22:05:50.943,4.998
2008/10/16 22:05:50.817,4.995
2008/10/16 22:05:50.727,4.995
2008/10/16 22:05:50.600,4.995
2008/10/16 22:05:50.507,4.995
2008/10/16 22:05:50.397,4.998
2008/10/16 22:05:50.270,4.995
2008/10/16 22:05:50.177,4.995
2008/10/16 22:05:50.053,4.995
2008/10/16 22:05:49.943,4.995
2008/10/16 22:05:49.833,4.998
2008/10/16 22:05:49.727,4.998
2008/10/16 22:05:49.617,4.993
2008/10/16 22:05:49.507,4.995
2008/10/16 22:05:49.397,4.995
2008/10/16 22:05:49.287,4.998
2008/10/16 22:05:49.177,4.995
2008/10/16 22:05:49.067,4.995
2008/10/16 22:05:48.960,4.995
2008/10/16 22:05:48.850,4.995
2008/10/16 22:05:48.740,4.998
2008/10/16 22:05:48.630,4.995
2008/10/16 22:05:48.520,4.995
2008/10/16 22:05:48.413,4.995
2008/10/16 22:05:48.303,4.998
2008/10/16 22:05:48.193,4.995
2008/10/16 22:05:48.083,4.995
2008/10/16 22:05:47.973,4.998
2008/10/16 22:05:47.867,4.995
2008/10/16 22:05:47.757,4.998
2008/10/16 22:05:47.647,4.998
2008/10/16 22:05:47.520,4.995
2008/10/16 22:05:47.413,4.993
2008/10/16 22:05:47.303,4.995
2008/10/16 22:05:47.193,4.998
2008/10/16 22:05:47.083,4.998
2008/10/16 22:05:46.973,4.995
2008/10/16 22:05:46.867,4.995
2008/10/16 22:05:46.757,4.998
2008/10/16 22:05:46.647,4.995
2008/10/16 22:05:46.537,4.998
2008/10/16 22:05:46.427,4.993
2008/10/16 22:05:46.317,4.995
2008/10/16 22:05:46.210,4.995
2008/10/16 22:05:46.100,4.995
2008/10/16 22:05:45.990,4.995
2008/10/16 22:05:45.880,4.995
2008/10/16 22:05:45.770,4.995
2008/10/16 22:05:45.663,4.995
2008/10/16 22:05:45.553,4.995
2008/10/16 22:05:45.443,4.998
2008/10/16 22:05:45.333,4.995
2008/10/16 22:05:45.223,4.998
2008/10/16 22:05:45.117,4.995
2008/10/16 22:05:45.007,4.998
2008/10/16 22:05:44.897,4.995
2008/10/16 22:05:44.787,4.993
2008/10/16 22:05:44.677,4.995
2008/10/16 22:05:44.567,4.998
2008/10/16 22:05:44.460,4.998
2008/10/16 22:05:44.350,4.998
2008/10/16 22:05:44.240,4.995
2008/10/16 22:05:44.130,4.995
2008/10/16 22:05:44.020,4.998
2008/10/16 22:05:43.913,4.998
2008/10/16 22:05:43.803,4.995
2008/10/16 22:05:43.693,4.995
2008/10/16 22:05:43.583,4.995
2008/10/16 22:05:43.473,4.995
2008/10/16 22:05:43.367,4.998
2008/10/16 22:05:43.257,4.995
2008/10/16 22:05:43.147,4.995
2008/10/16 22:05:43.037,4.995
2008/10/16 22:05:42.927,4.998
2008/10/16 22:05:42.817,4.998
2008/10/16 22:05:42.710,4.995
2008/10/16 22:05:42.600,4.995
2008/10/16 22:05:42.490,4.995
2008/10/16 22:05:42.380,4.995
2008/10/16 22:05:42.270,4.998
2008/10/16 22:05:42.163,4.995
2008/10/16 22:05:42.053,4.995
2008/10/16 22:05:41.943,4.995
2008/10/16 22:05:41.833,4.998
2008/10/16 22:05:41.723,4.995
2008/10/16 22:05:41.617,4.995
2008/10/16 22:05:41.507,4.995
2008/10/16 22:05:41.397,4.995
2008/10/16 22:05:41.287,4.998
2008/10/16 22:05:41.177,4.998
2008/10/16 22:05:41.067,4.995
2008/10/16 22:05:40.960,4.995
2008/10/16 22:05:40.850,4.993
2008/10/16 22:05:40.740,4.998
2008/10/16 22:05:40.630,4.998
2008/10/16 22:05:40.520,4.995
2008/10/16 22:05:40.413,4.995
2008/10/16 22:05:40.303,4.998
2008/10/16 22:05:40.193,4.995
2008/10/16 22:05:40.083,4.998
2008/10/16 22:05:39.973,4.995
2008/10/16 22:05:39.867,4.995
2008/10/16 22:05:39.757,4.998
2008/10/16 22:05:39.647,4.998
2008/10/16 22:05:39.537,4.995
2008/10/16 22:05:39.427,4.995
2008/10/16 22:05:39.317,4.995
2008/10/16 22:05:39.210,4.995
2008/10/16 22:05:39.100,4.998
2008/10/16 22:05:38.990,4.998
2008/10/16 22:05:38.880,4.995
2008/10/16 22:05:38.770,4.995
2008/10/16 22:05:38.663,4.993
2008/10/16 22:05:38.553,4.998
2008/10/16 22:05:38.443,4.998
2008/10/16 22:05:38.333,4.995
2008/10/16 22:05:38.223,4.995
2008/10/16 22:05:38.117,4.995
2008/10/16 22:05:38.007,4.995
2008/10/16 22:05:37.897,4.998
2008/10/16 22:05:37.787,4.995
2008/10/16 22:05:37.677,4.995
2008/10/16 22:05:37.567,4.998
2008/10/16 22:05:37.460,4.998
2008/10/16 22:05:37.350,4.998
2008/10/16 22:05:37.240,4.998
2008/10/16 22:05:37.130,4.995
2008/10/16 22:05:37.020,4.998
2008/10/16 22:05:36.913,4.998
2008/10/16 22:05:36.803,4.995
2008/10/16 22:05:36.693,4.995
2008/10/16 22:05:36.583,4.995
2008/10/16 22:05:36.473,4.995
2008/10/16 22:05:36.367,4.995
2008/10/16 22:05:36.257,4.998
2008/10/16 22:05:36.147,4.995
2008/10/16 22:05:36.037,4.998
2008/10/16 22:05:35.927,4.995
2008/10/16 22:05:35.817,4.998
2008/10/16 22:05:35.710,4.995
2008/10/16 22:05:35.600,4.993
2008/10/16 22:05:35.490,4.993
2008/10/16 22:05:35.380,4.998
2008/10/16 22:05:35.270,4.998
2008/10/16 22:05:35.163,4.993
2008/10/16 22:05:35.053,4.995
2008/10/16 22:05:34.943,4.998
2008/10/16 22:05:34.833,4.998
2008/10/16 22:05:34.723,4.998
2008/10/16 22:05:34.617,4.995
2008/10/16 22:05:34.507,4.995
2008/10/16 22:05:34.397,4.995
2008/10/16 22:05:34.287,4.995
2008/10/16 22:05:34.177,4.995
2008/10/16 22:05:34.067,4.998
2008/10/16 22:05:33.960,4.995
2008/10/16 22:05:33.850,4.993
2008/10/16 22:05:33.740,4.995
2008/10/16 22:05:33.630,4.993
2008/10/16 22:05:33.537,4.998
2008/10/16 22:05:33.413,4.995
2008/10/16 22:05:33.303,4.995
2008/10/16 22:05:33.193,4.995
2008/10/16 22:05:33.100,4.995
2008/10/16 22:05:32.973,4.998
2008/10/16 22:05:32.867,4.995
2008/10/16 22:05:32.757,4.998
2008/10/16 22:05:32.647,4.995
2008/10/16 22:05:32.537,4.998
2008/10/16 22:05:32.427,4.995
2008/10/16 22:05:32.317,4.995
2008/10/16 22:05:32.210,4.995
2008/10/16 22:05:32.100,4.995
2008/10/16 22:05:31.990,4.998
2008/10/16 22:05:31.880,4.995
2008/10/16 22:05:31.770,4.998
2008/10/16 22:05:31.663,4.993
2008/10/16 22:05:31.553,4.995
2008/10/16 22:05:31.443,4.995
2008/10/16 22:05:31.350,4.998
2008/10/16 22:05:31.223,4.995
2008/10/16 22:05:31.117,4.998
2008/10/16 22:05:31.007,4.998
2008/10/16 22:05:30.897,4.995
2008/10/16 22:05:30.787,4.998
2008/10/16 22:05:30.677,4.995
2008/10/16 22:05:30.567,4.995
2008/10/16 22:05:30.460,4.998
2008/10/16 22:05:30.350,4.995
2008/10/16 22:05:30.240,4.995
2008/10/16 22:05:30.130,4.995
2008/10/16 22:05:30.020,4.998
2008/10/16 22:05:29.913,4.998
2008/10/16 22:05:29.803,4.998
2008/10/16 22:05:29.693,4.995
2008/10/16 22:05:29.583,4.995
2008/10/16 22:05:29.473,4.995
2008/10/16 22:05:29.367,4.995
2008/10/16 22:05:29.257,4.998
2008/10/16 22:05:29.147,4.995
2008/10/16 22:05:29.037,4.995
2008/10/16 22:05:28.927,4.995
2008/10/16 22:05:28.817,4.998
2008/10/16 22:05:28.710,4.995
2008/10/16 22:05:28.600,4.995
2008/10/16 22:05:28.490,4.995
2008/10/16 22:05:28.380,4.998
2008/10/16 22:05:28.270,4.995
2008/10/16 22:05:28.163,4.995
2008/10/16 22:05:28.053,4.993
2008/10/16 22:05:27.943,4.995
2008/10/16 22:05:27.833,4.995
2008/10/16 22:05:27.723,4.998
2008/10/16 22:05:27.617,4.995
2008/10/16 22:05:27.507,4.995
2008/10/16 22:05:27.397,4.995
2008/10/16 22:05:27.287,4.998
2008/10/16 22:05:27.177,4.995
2008/10/16 22:05:27.067,4.995
2008/10/16 22:05:26.960,4.995
2008/10/16 22:05:26.850,4.995
2008/10/16 22:05:26.740,4.998
2008/10/16 22:05:26.630,4.995
2008/10/16 22:05:26.520,4.995
2008/10/16 22:05:26.413,4.995
2008/10/16 22:05:26.303,4.995
2008/10/16 22:05:26.193,4.998
2008/10/16 22:05:26.100,4.998
2008/10/16 22:05:25.973,4.998
2008/10/16 22:05:25.867,4.995
2008/10/16 22:05:25.757,4.998
2008/10/16 22:05:25.647,4.995
2008/10/16 22:05:25.537,4.998
2008/10/16 22:05:25.427,4.998
2008/10/16 22:05:25.317,4.995
2008/10/16 22:05:25.210,4.995
2008/10/16 22:05:25.100,4.995
2008/10/16 22:05:24.990,4.998
2008/10/16 22:05:24.880,4.995
2008/10/16 22:05:24.770,4.995
2008/10/16 22:05:24.663,4.995
2008/10/16 22:05:24.553,4.998
2008/10/16 22:05:24.443,4.998
2008/10/16 22:05:24.333,4.995
2008/10/16 22:05:24.223,4.995
2008/10/16 22:05:24.117,4.998
2008/10/16 22:05:24.007,4.998
2008/10/16 22:05:23.897,4.995
2008/10/16 22:05:23.803,4.998
2008/10/16 22:05:23.677,4.995
2008/10/16 22:05:23.567,4.995
2008/10/16 22:05:23.460,4.998
2008/10/16 22:05:23.350,4.998
2008/10/16 22:05:23.240,4.995
2008/10/16 22:05:23.130,4.995
2008/10/16 22:05:23.020,4.998
2008/10/16 22:05:22.913,4.998
2008/10/16 22:05:22.803,4.995
2008/10/16 22:05:22.693,4.995
2008/10/16 22:05:22.583,4.993
2008/10/16 22:05:22.473,4.995
2008/10/16 22:05:22.367,4.998
2008/10/16 22:05:22.257,4.998
2008/10/16 22:05:22.147,4.995
2008/10/16 22:05:22.037,4.995
2008/10/16 22:05:21.927,4.995
2008/10/16 22:05:21.817,4.998
2008/10/16 22:05:21.710,4.998
2008/10/16 22:05:21.600,4.995
2008/10/16 22:05:21.490,4.995
2008/10/16 22:05:21.380,4.998
2008/10/16 22:05:21.270,4.998
2008/10/16 22:05:21.163,4.995
2008/10/16 22:05:21.053,4.995
2008/10/16 22:05:20.943,4.998
2008/10/16 22:05:20.833,4.998
2008/10/16 22:05:20.723,4.998
2008/10/16 22:05:20.617,4.995
2008/10/16 22:05:20.507,4.995
2008/10/16 22:05:20.397,4.995
2008/10/16 22:05:20.287,4.998
2008/10/16 22:05:20.177,4.998
2008/10/16 22:05:20.067,4.995
2008/10/16 22:05:19.960,4.995
2008/10/16 22:05:19.850,4.995
2008/10/16 22:05:19.740,4.998
2008/10/16 22:05:19.630,4.998
2008/10/16 22:05:19.520,4.998
2008/10/16 22:05:19.413,4.995
2008/10/16 22:05:19.303,4.995
2008/10/16 22:05:19.193,4.998
2008/10/16 22:05:19.083,4.998
2008/10/16 22:05:18.973,4.998
2008/10/16 22:05:18.867,4.995
2008/10/16 22:05:18.757,4.995
2008/10/16 22:05:18.647,4.998
2008/10/16 22:05:18.537,4.998
2008/10/16 22:05:18.427,4.995
2008/10/16 22:05:18.317,4.995
2008/10/16 22:05:18.207,4.995
2008/10/16 22:05:18.100,4.998
2008/10/16 22:05:17.990,4.995
2008/10/16 22:05:17.897,4.995
2008/10/16 22:05:17.770,4.995
2008/10/16 22:05:17.663,4.995
2008/10/16 22:05:17.553,4.998
2008/10/16 22:05:17.443,4.995
2008/10/16 22:05:17.333,4.995
2008/10/16 22:05:17.223,4.995
2008/10/16 22:05:17.117,4.995
2008/10/16 22:05:17.007,4.995
2008/10/16 22:05:16.897,4.998
2008/10/16 22:05:16.787,4.995
2008/10/16 22:05:16.677,4.995
2008/10/16 22:05:16.567,4.998
2008/10/16 22:05:16.457,4.995
2008/10/16 22:05:16.350,4.995
2008/10/16 22:05:16.240,4.995
2008/10/16 22:05:16.130,4.995
2008/10/16 22:05:16.020,4.995
2008/10/16 22:05:15.913,4.998
2008/10/16 22:05:15.803,4.995
2008/10/16 22:05:15.693,4.995
2008/10/16 22:05:15.583,4.995
2008/10/16 22:05:15.473,4.995
2008/10/16 22:05:15.367,4.998
2008/10/16 22:05:15.257,4.995
2008/10/16 22:05:15.147,4.995
2008/10/16 22:05:15.037,4.995
2008/10/16 22:05:14.927,4.998
2008/10/16 22:05:14.817,4.998
2008/10/16 22:05:14.707,4.998
2008/10/16 22:05:14.600,4.995
2008/10/16 22:05:14.490,4.995
2008/10/16 22:05:14.380,4.998
2008/10/16 22:05:14.270,4.995
2008/10/16 22:05:14.163,4.995
2008/10/16 22:05:14.053,4.995
2008/10/16 22:05:13.943,4.995
2008/10/16 22:05:13.833,4.998
2008/10/16 22:05:13.723,4.998
2008/10/16 22:05:13.617,4.995
2008/10/16 22:05:13.507,4.995
2008/10/16 22:05:13.397,4.995
2008/10/16 22:05:13.287,4.995
2008/10/16 22:05:13.177,4.998
2008/10/16 22:05:13.067,4.998
2008/10/16 22:05:12.957,4.995
2008/10/16 22:05:12.850,4.995
2008/10/16 22:05:12.740,4.995
2008/10/16 22:05:12.630,4.995
2008/10/16 22:05:12.520,4.998
2008/10/16 22:05:12.413,4.995
2008/10/16 22:05:12.303,4.995
2008/10/16 22:05:12.193,4.998
2008/10/16 22:05:12.100,4.995
2008/10/16 22:05:11.973,4.998
2008/10/16 22:05:11.867,4.995
2008/10/16 22:05:11.757,4.995
2008/10/16 22:05:11.647,4.995
2008/10/16 22:05:11.537,4.995
2008/10/16 22:05:11.427,4.998
2008/10/16 22:05:11.317,4.993
2008/10/16 22:05:11.207,4.995
2008/10/16 22:05:11.100,4.995
2008/10/16 22:05:10.990,4.995
2008/10/16 22:05:10.880,4.995
2008/10/16 22:05:10.770,4.995
2008/10/16 22:05:10.663,4.995
2008/10/16 22:05:10.553,4.998
2008/10/16 22:05:10.443,4.998
2008/10/16 22:05:10.333,4.995
2008/10/16 22:05:10.223,4.995
2008/10/16 22:05:10.117,4.995
2008/10/16 22:05:10.007,4.998
2008/10/16 22:05:09.897,4.995
2008/10/16 22:05:09.787,4.998
2008/10/16 22:05:09.677,4.995
2008/10/16 22:05:09.567,4.998
2008/10/16 22:05:09.457,4.995
2008/10/16 22:05:09.350,4.998
2008/10/16 22:05:09.240,4.998
2008/10/16 22:05:09.130,4.995
2008/10/16 22:05:09.020,4.995
2008/10/16 22:05:08.910,4.995
2008/10/16 22:05:08.803,4.998
2008/10/16 22:05:08.693,4.995
